ds,holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,weather_description,traffic_volume
29/12/13 07:00,None,256.66,0,0,64,Clouds,broken clouds,930
29/12/13 08:00,None,255.43,0,0,64,Clouds,broken clouds,1382
29/12/13 09:00,None,253.85,0,0,20,Clouds,few clouds,2261
29/12/13 10:00,None,253.6,0,0,90,Clouds,overcast clouds,3426
29/12/13 12:00,None,254.63,0,0,64,Clouds,broken clouds,3167
29/12/13 13:00,None,254.93,0,0,64,Clouds,broken clouds,3430
29/12/13 14:00,None,255.19,0,0,64,Clouds,broken clouds,3457
29/12/13 15:00,None,255.4,0,0,64,Clouds,broken clouds,3769
29/12/13 16:00,None,252.15,0,0,1,Clear,sky is clear,3703
29/12/13 17:00,None,250.8,0,0,1,Clear,sky is clear,3333
29/12/13 18:00,None,249.8,0,0,1,Clear,sky is clear,2871
29/12/13 19:00,None,249.15,0,0,1,Clear,sky is clear,2552
29/12/13 20:00,None,249.44,0,0,5,Clear,sky is clear,2067
29/12/13 21:00,None,248.14,0,0,1,Clear,sky is clear,2494
29/12/13 22:00,None,248.63,0,0,1,Clear,sky is clear,2618
29/12/13 23:00,None,248.13,0,0,1,Clear,sky is clear,1083
30/12/13 00:00,None,249.15,0,0,1,Clear,sky is clear,551
30/12/13 01:00,None,249.15,0,0,1,Clear,sky is clear,355
30/12/13 02:00,None,248.13,0,0,1,Clear,sky is clear,290
30/12/13 03:00,None,248.13,0,0,1,Clear,sky is clear,256
30/12/13 04:00,None,249.15,0,0,1,Clear,sky is clear,627
30/12/13 05:00,None,249.15,0,0,1,Clear,sky is clear,2107
30/12/13 06:00,None,248.48,0,0,1,Clear,sky is clear,4596
30/12/13 07:00,None,249.47,0,0,90,Clouds,overcast clouds,4855
30/12/13 08:00,None,250.47,0,0,90,Clouds,overcast clouds,4385
30/12/13 09:00,None,251.11,0,0,90,Snow,light snow,3792
30/12/13 09:00,None,251.11,0,0,90,Haze,haze,3792
30/12/13 10:00,None,253.34,0,0,90,Snow,light snow,3793
30/12/13 10:00,None,253.34,0,0,90,Haze,haze,3793
30/12/13 11:00,None,254.44,0,0,90,Snow,light snow,3829
30/12/13 12:00,None,255.29,0,0,90,Snow,light snow,3672
30/12/13 13:00,None,255.82,0,0,90,Snow,light snow,3285
30/12/13 14:00,None,255.8,0,0,90,Snow,light snow,3781
30/12/13 15:00,None,256.01,0.76,0,90,Rain,light rain,4233
30/12/13 15:00,None,256.01,0.76,0,90,Snow,light snow,4233
30/12/13 16:00,None,255.81,0.25,0,90,Rain,light rain,3938
30/12/13 16:00,None,255.81,0.25,0,90,Snow,light snow,3938
30/12/13 17:00,None,255.92,0,0,90,Snow,light snow,3835
30/12/13 18:00,None,255.37,0,0,64,Clouds,broken clouds,3041
30/12/13 19:00,None,256.12,0,0,64,Clouds,broken clouds,2337
30/12/13 20:00,None,255.5,0,0,64,Clouds,broken clouds,1862
30/12/13 21:00,None,255.79,0,0,64,Clouds,broken clouds,1668
30/12/13 22:00,None,255.3,0,0,90,Snow,light snow,1413
30/12/13 23:00,None,254.15,0,0,90,Snow,light snow,942
31/12/13 00:00,None,251.31,0,0,64,Clouds,broken clouds,580
31/12/13 01:00,None,250.14,0,0,1,Clear,sky is clear,351
31/12/13 02:00,None,249.36,0,0,1,Clear,sky is clear,288
31/12/13 03:00,None,249.15,0,0,1,Clear,sky is clear,294
31/12/13 04:00,None,249.34,0,0,1,Clear,sky is clear,580
31/12/13 05:00,None,249.67,0,0,1,Mist,mist,1861
31/12/13 06:00,None,249.15,0,0,1,Clear,sky is clear,3832
31/12/13 07:00,None,249.66,0,0,90,Clouds,overcast clouds,4232
31/12/13 08:00,None,250.66,0,0,90,Clouds,overcast clouds,3821
31/12/13 09:00,None,250.88,0,0,90,Clouds,overcast clouds,3648
31/12/13 10:00,None,251.46,0,0,90,Clouds,overcast clouds,3576
31/12/13 11:00,None,252.46,0,0,90,Clouds,overcast clouds,4103
31/12/13 13:00,None,255.37,0,0,64,Clouds,broken clouds,4624
31/12/13 14:00,None,255.41,0,0,64,Clouds,broken clouds,5064
31/12/13 15:00,None,255.43,0,0,64,Clouds,broken clouds,5241
31/12/13 16:00,None,251.13,0,0,1,Clear,sky is clear,5133
31/12/13 17:00,None,249.44,0,0,1,Clear,sky is clear,4435
31/12/13 18:00,None,251.43,0,0,20,Clouds,few clouds,3797
31/12/13 19:00,None,248.13,0,0,1,Clear,sky is clear,4504
31/12/13 20:00,None,247.66,0,0,1,Clear,sky is clear,3478
31/12/13 21:00,None,248.63,0,0,1,Clear,sky is clear,2711
31/12/13 22:00,None,248.39,0,0,40,Clouds,scattered clouds,2189
31/12/13 23:00,None,249.89,0,0,90,Clouds,overcast clouds,1457
01/01/14 00:00,New Years Day,250.14,0,0,90,Clouds,overcast clouds,1395
01/01/14 01:00,None,250.39,0,0,75,Clouds,broken clouds,1292
01/01/14 02:00,None,250.39,0,0,90,Clouds,overcast clouds,957
01/01/14 03:00,None,250.89,0,0,90,Clouds,overcast clouds,559
01/01/14 04:00,None,250.89,0,0,90,Clouds,overcast clouds,329
01/01/14 05:00,None,251.15,0,0,90,Clouds,overcast clouds,435
01/01/14 06:00,None,251.15,0,0,90,Clouds,overcast clouds,606
01/01/14 07:00,None,251.15,0,0,90,Clouds,overcast clouds,772
01/01/14 08:00,None,251.64,0,0,90,Clouds,overcast clouds,993
01/01/14 09:00,None,251.8,0,0,90,Clouds,overcast clouds,1258
01/01/14 11:00,None,253.88,0,0,90,Clouds,overcast clouds,2360
01/01/14 12:00,None,255.36,0,0,64,Clouds,broken clouds,2574
01/01/14 13:00,None,255.74,0,0,64,Clouds,broken clouds,2812
01/01/14 14:00,None,256.16,0,0,64,Clouds,broken clouds,2920
01/01/14 15:00,None,256.41,0,0,64,Clouds,broken clouds,2891
01/01/14 16:00,None,256.19,0,0,64,Clouds,broken clouds,2842
01/01/14 17:00,None,255.95,0,0,64,Clouds,broken clouds,2708
01/01/14 18:00,None,255.66,0,0,64,Clouds,broken clouds,2586
01/01/14 19:00,None,255.62,0,0,64,Clouds,broken clouds,2121
01/01/14 20:00,None,255.46,0,0,64,Clouds,broken clouds,1690
01/01/14 22:00,None,276.793,0,0,64,Clouds,broken clouds,1175
01/01/14 23:00,None,254.98,0,0,64,Clouds,broken clouds,749
02/01/14 00:00,None,255.34,0,0,90,Clouds,overcast clouds,422
02/01/14 02:00,None,254.5,0,0,90,Clouds,overcast clouds,213
02/01/14 03:00,None,251.62,0,0,90,Clouds,overcast clouds,283
02/01/14 04:00,None,250.14,0,0,40,Clouds,scattered clouds,694
02/01/14 05:00,None,249.48,0,0,1,Clear,sky is clear,2439
02/01/14 06:00,None,248.48,0,0,1,Clear,sky is clear,5032
02/01/14 07:00,None,247.64,0,0,1,Clear,sky is clear,5654
02/01/14 08:00,None,248.15,0,0,1,Clear,sky is clear,4944
02/01/14 09:00,None,249.8,0,0,1,Clear,sky is clear,4282
02/01/14 11:00,None,252.63,0,0,5,Clear,sky is clear,3991
02/01/14 12:00,None,254.67,0,0,64,Clouds,broken clouds,4350
02/01/14 13:00,None,255.87,0,0,64,Clouds,broken clouds,4558
02/01/14 14:00,None,256.36,0,0,64,Clouds,broken clouds,4801
02/01/14 15:00,None,256.65,0,0,64,Clouds,broken clouds,4835
02/01/14 16:00,None,256.49,0,0,64,Clouds,broken clouds,5415
02/01/14 17:00,None,253.9,0,0,1,Clear,sky is clear,5216
02/01/14 18:00,None,251.4,0,0,64,Clouds,broken clouds,3828
02/01/14 19:00,None,251.27,0,0,5,Clear,sky is clear,2763
02/01/14 20:00,None,248.78,0,0,5,Clear,sky is clear,2225
02/01/14 21:00,None,248.79,0,0,1,Clear,sky is clear,3355
02/01/14 22:00,None,248.14,0,0,1,Clear,sky is clear,2261
02/01/14 23:00,None,249.15,0,0,1,Clear,sky is clear,1072
03/01/14 01:00,None,276.793,0,0,64,Clouds,broken clouds,386
03/01/14 02:00,None,249.39,0,0,1,Clear,sky is clear,285
03/01/14 03:00,None,250.55,0,0,75,Clouds,broken clouds,309
03/01/14 04:00,None,251.76,0,0,75,Clouds,broken clouds,689
03/01/14 05:00,None,253.86,0,0,90,Clouds,overcast clouds,2347
03/01/14 07:00,None,255.62,0,0,64,Clouds,broken clouds,5668
03/01/14 08:00,None,256.72,0,0,64,Clouds,broken clouds,5191
03/01/14 09:00,None,258.1,0,0,64,Clouds,broken clouds,4549
03/01/14 10:00,None,259.75,0,0,64,Clouds,broken clouds,4088
03/01/14 11:00,None,260.91,0,0,64,Snow,light snow,4446
03/01/14 12:00,None,262.52,0,0,64,Snow,light snow,4872
03/01/14 13:00,None,263.57,0,0,64,Snow,light snow,5008
03/01/14 13:00,None,263.57,0,0,64,Haze,haze,5008
03/01/14 14:00,None,264.25,0,0,64,Haze,haze,5302
03/01/14 14:00,None,264.25,0,0,64,Snow,light snow,5302
03/01/14 15:00,None,264.94,0,0,64,Haze,haze,5463
03/01/14 15:00,None,264.94,0,0,64,Snow,light snow,5463
03/01/14 15:00,None,264.94,0,0,64,Mist,mist,5463
03/01/14 16:00,None,265.27,0.25,0,64,Rain,light rain,5923
03/01/14 16:00,None,265.27,0.25,0,64,Haze,haze,5923
03/01/14 16:00,None,265.27,0.25,0,64,Mist,mist,5923
03/01/14 17:00,None,265.46,0,0,64,Haze,haze,5439
03/01/14 17:00,None,265.46,0,0,64,Snow,light snow,5439
03/01/14 17:00,None,265.46,0,0,64,Mist,mist,5439
03/01/14 18:00,None,266.09,0,0,64,Mist,mist,4222
03/01/14 19:00,None,266.79,0,0,64,Mist,mist,3037
03/01/14 20:00,None,267.97,0,0,90,Clouds,overcast clouds,2427
03/01/14 20:00,None,268.88,0,0,90,Clouds,overcast clouds,2427
03/01/14 22:00,None,269.63,0,0,64,Clouds,broken clouds,1782
03/01/14 23:00,None,270.01,0,0,64,Snow,light snow,1300
04/01/14 00:00,None,270.54,0.76,0,64,Rain,light rain,812
04/01/14 00:00,None,270.54,0.76,0,64,Mist,mist,812
04/01/14 00:00,None,270.54,0.76,0,64,Snow,light snow,812
04/01/14 01:00,None,270.77,0,0,64,Clouds,broken clouds,598
04/01/14 02:00,None,271.47,0,0,64,Clouds,broken clouds,506
04/01/14 03:00,None,272.21,0,0,64,Clouds,broken clouds,351
04/01/14 04:00,None,273.33,0,0,64,Snow,light snow,318
04/01/14 05:00,None,272.57,0,0,64,Mist,mist,695
04/01/14 06:00,None,270.47,0,0,64,Mist,mist,1103
04/01/14 07:00,None,269.06,0,0,64,Haze,haze,1482
04/01/14 08:00,None,266.63,0,0,64,Clouds,broken clouds,2157
04/01/14 09:00,None,264.66,0,0,64,Snow,light snow,2789
04/01/14 10:00,None,263.76,0,0,64,Clouds,broken clouds,3232
04/01/14 11:00,None,263.62,0,0,64,Snow,light snow,3607
04/01/14 12:00,None,263.7,0,0,64,Clouds,broken clouds,4172
04/01/14 13:00,None,264.14,0,0,64,Clouds,broken clouds,4114
04/01/14 14:00,None,263.78,0,0,64,Clouds,broken clouds,4249
04/01/14 15:00,None,263.05,0,0,64,Clouds,broken clouds,4412
04/01/14 16:00,None,262.29,0,0,64,Clouds,broken clouds,4343
04/01/14 17:00,None,260.45,0,0,64,Clouds,broken clouds,4070
04/01/14 19:00,None,259.23,0,0,64,Clouds,broken clouds,2701
04/01/14 20:00,None,258.02,0,0,64,Clouds,broken clouds,2253
04/01/14 21:00,None,257.18,0,0,64,Clouds,broken clouds,2537
04/01/14 22:00,None,256.3,0,0,64,Clouds,broken clouds,3258
04/01/14 23:00,None,255.63,0,0,64,Clouds,broken clouds,1566
05/01/14 00:00,None,252.38,0,0,1,Clear,sky is clear,891
05/01/14 01:00,None,251.14,0,0,1,Clear,sky is clear,554
05/01/14 02:00,None,250.63,0,0,1,Clear,sky is clear,458
05/01/14 03:00,None,249.88,0,0,1,Clear,sky is clear,288
05/01/14 04:00,None,248.88,0,0,1,Clear,sky is clear,232
05/01/14 05:00,None,248.8,0,0,1,Clear,sky is clear,384
05/01/14 06:00,None,248.48,0,0,1,Clear,sky is clear,665
05/01/14 07:00,None,247.81,0,0,5,Clear,sky is clear,784
05/01/14 08:00,None,248.47,0,0,5,Clear,sky is clear,1176
05/01/14 09:00,None,248.8,0,0,1,Clear,sky is clear,1713
05/01/14 10:00,None,250.8,0,0,1,Clear,sky is clear,2355
05/01/14 11:00,None,251.15,0,0,1,Clear,sky is clear,2627
05/01/14 12:00,None,251.8,0,0,1,Clear,sky is clear,3084
05/01/14 13:00,None,252.13,0,0,5,Clear,sky is clear,3109
05/01/14 14:00,None,251.39,0,0,75,Clouds,broken clouds,3230
05/01/14 15:00,None,250.9,0,0,75,Clouds,broken clouds,3197
05/01/14 16:00,None,250.15,0,0,90,Haze,haze,3040
05/01/14 17:00,None,249.16,0,0,40,Snow,light snow,2621
05/01/14 18:00,None,247.62,0,0,20,Clouds,few clouds,2233
05/01/14 19:00,None,248.27,0,0,40,Clouds,scattered clouds,2022
05/01/14 21:00,None,276.793,0,0,64,Clouds,broken clouds,1300
05/01/14 22:00,None,276.793,0,0,64,Clouds,broken clouds,1106
05/01/14 23:00,None,276.793,0,0,64,Clouds,broken clouds,731
06/01/14 00:00,None,276.793,0,0,64,Clouds,broken clouds,477
06/01/14 01:00,None,276.793,0,0,64,Clouds,broken clouds,277
06/01/14 02:00,None,276.793,0,0,64,Clouds,broken clouds,193
06/01/14 03:00,None,276.793,0,0,64,Clouds,broken clouds,242
06/01/14 04:00,None,276.793,0,0,64,Clouds,broken clouds,606
06/01/14 05:00,None,276.793,0,0,64,Clouds,broken clouds,1930
06/01/14 06:00,None,276.793,0,0,64,Clouds,broken clouds,3959
06/01/14 07:00,None,276.793,0,0,64,Clouds,broken clouds,4471
06/01/14 08:00,None,276.793,0,0,64,Clouds,broken clouds,3520
06/01/14 09:00,None,276.793,0,0,64,Clouds,broken clouds,2844
06/01/14 10:00,None,276.793,0,0,64,Clouds,broken clouds,2656
06/01/14 11:00,None,247.15,0,0,20,Clouds,few clouds,2641
06/01/14 12:00,None,247.15,0,0,75,Clouds,broken clouds,2885
06/01/14 13:00,None,247.47,0,0,40,Clouds,scattered clouds,3073
06/01/14 14:00,None,247.8,0,0,40,Clouds,scattered clouds,3433
06/01/14 15:00,None,248.17,0,0,1,Clear,sky is clear,3708
06/01/14 16:00,None,247.15,0,0,40,Clouds,scattered clouds,4228
06/01/14 17:00,None,247.15,0,0,75,Clouds,broken clouds,3735
06/01/14 18:00,None,247.15,0,0,40,Clouds,scattered clouds,2526
06/01/14 19:00,None,247.15,0,0,1,Clear,sky is clear,1736
06/01/14 21:00,None,276.793,0,0,64,Clouds,broken clouds,1200
06/01/14 22:00,None,276.793,0,0,64,Clouds,broken clouds,1065
06/01/14 23:00,None,247.15,0,0,75,Clouds,broken clouds,772
07/01/14 00:00,None,247.49,0,0,75,Clouds,broken clouds,396
07/01/14 01:00,None,247.84,0,0,1,Clear,sky is clear,272
07/01/14 02:00,None,247.15,0,0,1,Clear,sky is clear,209
07/01/14 03:00,None,247.4,0,0,1,Clear,sky is clear,289
07/01/14 04:00,None,247.82,0,0,40,Clouds,scattered clouds,683
07/01/14 05:00,None,248.39,0,0,1,Clear,sky is clear,2172
07/01/14 06:00,None,248.63,0,0,1,Clear,sky is clear,4114
07/01/14 07:00,None,248.79,0,0,40,Clouds,scattered clouds,5761
07/01/14 08:00,None,249.66,0,0,1,Clear,sky is clear,4615
07/01/14 09:00,None,250.8,0,0,1,Clear,sky is clear,3902
07/01/14 10:00,None,253.48,0,0,1,Clear,sky is clear,3500
07/01/14 12:00,None,255.48,0,0,64,Clouds,broken clouds,4023
07/01/14 13:00,None,256.19,0,0,64,Clouds,broken clouds,4178
07/01/14 14:00,None,257.05,0,0,64,Clouds,broken clouds,4431
07/01/14 15:00,None,257.16,0,0,64,Clouds,broken clouds,5013
07/01/14 16:00,None,257.17,0,0,64,Clouds,broken clouds,5721
07/01/14 17:00,None,256.2,0,0,1,Clear,sky is clear,5550
07/01/14 18:00,None,255.82,0,0,64,Clouds,broken clouds,4072
07/01/14 19:00,None,254.95,0,0,1,Clear,sky is clear,2793
07/01/14 20:00,None,253.27,0,0,1,Clear,sky is clear,2147
07/01/14 21:00,None,252.36,0,0,1,Clear,sky is clear,1903
07/01/14 23:00,None,253.82,0,0,75,Clouds,broken clouds,899
08/01/14 00:00,None,252.15,0,0,1,Clear,sky is clear,483
08/01/14 01:00,None,251.38,0,0,1,Clear,sky is clear,316
08/01/14 02:00,None,249.62,0,0,1,Clear,sky is clear,236
08/01/14 03:00,None,249.64,0,0,1,Clear,sky is clear,304
08/01/14 04:00,None,249.48,0,0,1,Clear,sky is clear,734
08/01/14 05:00,None,248.88,0,0,1,Clear,sky is clear,2507
08/01/14 06:00,None,248.48,0,0,1,Clear,sky is clear,5475
08/01/14 07:00,None,248.15,0,0,1,Clear,sky is clear,6280
08/01/14 08:00,None,247.64,0,0,1,Clear,sky is clear,5332
08/01/14 09:00,None,249.8,0,0,75,Clouds,broken clouds,4669
08/01/14 10:00,None,250.8,0,0,1,Clear,sky is clear,4080
08/01/14 11:00,None,253.99,0,0,1,Clear,sky is clear,4121
08/01/14 12:00,None,255.57,0,0,5,Clear,sky is clear,4460
08/01/14 14:00,None,256.1,0,0,5,Clear,sky is clear,4943
08/01/14 15:00,None,256.32,0,0,64,Clouds,broken clouds,5469
08/01/14 16:00,None,256.25,0,0,64,Clouds,broken clouds,6273
08/01/14 17:00,None,255.34,0,0,1,Clear,sky is clear,5932
08/01/14 18:00,None,250.78,0,0,1,Clear,sky is clear,4305
08/01/14 19:00,None,248.66,0,0,1,Clear,sky is clear,2922
08/01/14 20:00,None,248.13,0,0,5,Clear,sky is clear,2313
08/01/14 21:00,None,248.14,0,0,1,Clear,sky is clear,2039
08/01/14 22:00,None,248.7,0,0,1,Clear,sky is clear,1436
08/01/14 23:00,None,248.15,0,0,1,Clear,sky is clear,959
09/01/14 00:00,None,249.17,0,0,1,Clear,sky is clear,544
09/01/14 01:00,None,251.5,0,0,1,Clear,sky is clear,311
09/01/14 03:00,None,253.53,0,0,64,Clouds,broken clouds,336
09/01/14 04:00,None,255.35,0,0,64,Clouds,broken clouds,749
09/01/14 05:00,None,256.01,0,0,64,Clouds,broken clouds,2622
09/01/14 06:00,None,256.82,0,0,64,Clouds,broken clouds,5562
09/01/14 07:00,None,256.74,0,0,64,Clouds,broken clouds,6190
09/01/14 08:00,None,257.43,0,0,64,Clouds,broken clouds,5778
09/01/14 09:00,None,257.88,0,0,64,Clouds,broken clouds,4762
09/01/14 10:00,None,259.3,0,0,64,Clouds,broken clouds,4243
09/01/14 11:00,None,261.29,0,0,64,Clouds,broken clouds,4596
09/01/14 12:00,None,263.12,0,0,64,Clouds,broken clouds,4851
09/01/14 13:00,None,264.63,0,0,64,Clouds,broken clouds,4839
09/01/14 14:00,None,265.39,0,0,64,Clouds,broken clouds,5219
09/01/14 15:00,None,266.15,0,0,64,Clouds,broken clouds,5702
09/01/14 16:00,None,265.73,0,0,40,Clouds,scattered clouds,6421
09/01/14 16:00,None,266.47,0,0,64,Clouds,broken clouds,6421
09/01/14 17:00,None,265.42,0,0,75,Clouds,broken clouds,6038
09/01/14 19:00,None,264.67,0,0,64,Clouds,broken clouds,3287
09/01/14 20:00,None,264.52,0,0,64,Clouds,broken clouds,2728
09/01/14 21:00,None,264.64,0,0,64,Clouds,broken clouds,2440
09/01/14 22:00,None,264.55,0,0,64,Mist,mist,1654
09/01/14 23:00,None,264.44,0,0,64,Mist,mist,1053
10/01/14 00:00,None,264.68,0,0,64,Haze,haze,568
10/01/14 00:00,None,264.68,0,0,64,Mist,mist,568
10/01/14 01:00,None,264.38,0,0,64,Mist,mist,406
10/01/14 02:00,None,265.03,0,0,64,Mist,mist,287
10/01/14 03:00,None,265.58,0,0,64,Mist,mist,372
10/01/14 04:00,None,266.02,0,0,64,Mist,mist,699
10/01/14 05:00,None,266.4,0,0,64,Mist,mist,2488
10/01/14 05:00,None,266.4,0,0,64,Snow,light snow,2488
10/01/14 06:00,None,266.81,0,0,64,Mist,mist,5266
10/01/14 07:00,None,267.24,0,0,64,Mist,mist,5361
10/01/14 08:00,None,267.43,0,0,64,Mist,mist,5265
10/01/14 09:00,None,267.96,0,0,64,Mist,mist,5052
10/01/14 10:00,None,268.5,0,0,64,Mist,mist,4211
10/01/14 11:00,None,269.34,0,0,64,Mist,mist,4705
10/01/14 12:00,None,270.11,0,0,64,Mist,mist,5073
10/01/14 13:00,None,270.63,0,0,64,Mist,mist,5078
10/01/14 14:00,None,271.1,0,0,64,Mist,mist,5318
10/01/14 15:00,None,271.53,0,0,64,Mist,mist,5741
10/01/14 16:00,None,271.8,0,0,90,Mist,mist,6235
10/01/14 17:00,None,272.15,0,0,90,Mist,mist,5706
10/01/14 19:00,None,271.55,0,0,64,Mist,mist,3355
10/01/14 19:00,None,271.55,0,0,64,Snow,light snow,3355
10/01/14 20:00,None,271.62,0,0,90,Mist,mist,2706
10/01/14 20:00,None,271.62,0,0,90,Fog,fog,2706
10/01/14 21:00,None,271.65,0,0,90,Mist,mist,2712
10/01/14 21:00,None,271.65,0,0,90,Fog,fog,2712
10/01/14 23:00,None,271.56,0,0,64,Mist,mist,1536
11/01/14 01:00,None,271.51,0,0,64,Mist,mist,651
11/01/14 02:00,None,271.6,0,0,64,Mist,mist,540
11/01/14 03:00,None,271.6,0,0,64,Mist,mist,376
11/01/14 04:00,None,271.45,0,0,64,Mist,mist,365
11/01/14 05:00,None,271.03,0,0,64,Mist,mist,741
11/01/14 06:00,None,270.53,0,0,90,Mist,mist,1233
11/01/14 07:00,None,269.74,0,0,64,Mist,mist,1834
11/01/14 08:00,None,269.36,0,0,64,Clouds,broken clouds,2584
11/01/14 09:00,None,269.43,0,0,64,Mist,mist,3147
11/01/14 10:00,None,269.89,0,0,64,Mist,mist,3332
11/01/14 11:00,None,270.72,0,0,64,Mist,mist,4027
11/01/14 12:00,None,271.23,0,0,64,Clouds,broken clouds,4554
11/01/14 13:00,None,271.46,0,0,64,Clouds,broken clouds,4509
11/01/14 14:00,None,271.96,0,0,64,Clouds,broken clouds,4706
11/01/14 15:00,None,272.1,0,0,64,Clouds,broken clouds,4628
11/01/14 16:00,None,271.04,0,0,20,Clouds,few clouds,4546
11/01/14 16:00,None,272.02,0,0,64,Clouds,broken clouds,4546
11/01/14 17:00,None,269.64,0,0,75,Clouds,broken clouds,4470
11/01/14 19:00,None,269.37,0,0,64,Clouds,broken clouds,3107
11/01/14 20:00,None,268.82,0,0,64,Clouds,broken clouds,2519
11/01/14 21:00,None,268.34,0,0,64,Mist,mist,3440
11/01/14 22:00,None,268.17,0,0,64,Mist,mist,3505
11/01/14 23:00,None,267.84,0,0,64,Mist,mist,1856
12/01/14 00:00,None,267.73,0,0,64,Clouds,broken clouds,1112
12/01/14 01:00,None,267.9,0,0,64,Clouds,broken clouds,706
12/01/14 02:00,None,268.32,0,0,64,Clouds,broken clouds,524
12/01/14 03:00,None,269,0,0,64,Clouds,broken clouds,321
12/01/14 04:00,None,269.34,0,0,64,Clouds,broken clouds,261
12/01/14 05:00,None,270.41,0,0,64,Clouds,broken clouds,463
12/01/14 06:00,None,271.21,0,0,64,Clouds,broken clouds,731
12/01/14 07:00,None,271.44,0,0,64,Clouds,broken clouds,1053
12/01/14 08:00,None,272.28,0,0,64,Clouds,broken clouds,1643
12/01/14 09:00,None,272.95,0,0,64,Clouds,broken clouds,2387
12/01/14 10:00,None,274.49,0,0,64,Clouds,broken clouds,3069
12/01/14 11:00,None,275.83,0.25,0,64,Rain,light rain,3419
12/01/14 12:00,None,276.71,0.37,0,64,Rain,light rain,3831
12/01/14 13:00,None,277.18,0.83,0,64,Rain,light rain,3997
12/01/14 14:00,None,277.41,0.72,0,64,Rain,light rain,3881
12/01/14 15:00,None,277.63,0.67,0,64,Rain,light rain,4151
12/01/14 16:00,None,277.29,0.51,0,64,Rain,light rain,3946
12/01/14 17:00,None,275.64,0.25,0,64,Rain,light rain,3662
12/01/14 19:00,None,275.01,0.25,0,64,Rain,light rain,2504
12/01/14 20:00,None,274.98,0.25,0,64,Rain,light rain,1972
12/01/14 21:00,None,275.06,0.25,0,64,Rain,light rain,1714
12/01/14 22:00,None,275.11,0,0,64,Clouds,broken clouds,1306
12/01/14 23:00,None,274.8,0,0,64,Clouds,broken clouds,797
13/01/14 00:00,None,274.47,0.25,0,64,Rain,light rain,453
13/01/14 01:00,None,273.56,0,0,64,Clouds,broken clouds,294
13/01/14 02:00,None,273.36,0,0,64,Clouds,broken clouds,210
13/01/14 03:00,None,272.54,0,0,64,Clouds,broken clouds,307
13/01/14 04:00,None,272.52,0,0,64,Clouds,broken clouds,755
13/01/14 05:00,None,272.28,0,0,64,Clouds,broken clouds,2557
13/01/14 06:00,None,272.17,0,0,64,Clouds,broken clouds,5700
13/01/14 07:00,None,271.85,0,0,64,Clouds,broken clouds,6276
13/01/14 08:00,None,270.84,0,0,64,Clouds,broken clouds,5592
13/01/14 09:00,None,270.14,0,0,64,Clouds,broken clouds,4768
13/01/14 10:00,None,270.77,0,0,64,Clouds,broken clouds,4045
13/01/14 11:00,None,270.59,0,0,64,Clouds,broken clouds,4384
13/01/14 12:00,None,271.23,0,0,64,Snow,light snow,4400
13/01/14 13:00,None,271.03,0,0,64,Clouds,broken clouds,4640
13/01/14 14:00,None,271.33,0,0,64,Clouds,broken clouds,5163
13/01/14 15:00,None,271.47,0.25,0,64,Rain,light rain,5576
13/01/14 16:00,None,271.06,0,0,64,Clouds,broken clouds,6250
13/01/14 17:00,None,269.74,0,0,64,Clouds,broken clouds,5923
13/01/14 19:00,None,269.03,0,0,64,Clouds,broken clouds,2872
13/01/14 20:00,None,269.2,0,0,64,Snow,light snow,2313
13/01/14 21:00,None,269.87,0.25,0,64,Rain,light rain,2107
13/01/14 21:00,None,269.87,0.25,0,64,Snow,light snow,2107
13/01/14 21:00,None,269.87,0.25,0,64,Mist,mist,2107
